video_id,angry,disgust,fear,happy,sad,surprise,neutral
bMQJPsZsL00,0,0,0,1,0,0,0
bmskOjecEK0,0,0,0,0,0,0,0
Bmt8BCjbu9k,0,0,0,0,0,0,1
BmuTTfJzwOQ,0,0,0,1,0,0,0
bMW4vV72AHA,0,0,0,0,1,0,0
bN64DX7pMFQ,0,0,1,0,0,0,1
BnANUza_uXQ,0,0,0,0,0,0,1
BNB3EnDmxXg,0,0,0,0,0,0,0
bNeeuP4YLcw,0,0,0,0,2,0,1
bnFa4Mq5PAM,0,0,0,0,0,0,0
bNPCChwCsOI,0,0,1,5,0,0,0
bnrIqQWNdQI,0,0,0,0,0,0,0
bnsUkE8i0tU,0,0,0,0,0,0,0
BNTieKh6IBQ,0,0,0,1,0,0,0
BNtvTr4hADk,1,0,0,1,1,0,1
bnVoT-CKI7I,0,0,0,0,0,0,0
BO4DApveMXg,0,0,0,2,0,0,1
BO8dhgN8eP4,0,0,0,0,2,0,2
BOB3QMBbSTM,0,0,0,1,0,0,0
bOBL980Xsg4,0,0,0,0,0,0,0
bOem_mVGp2w,0,0,0,1,0,0,0
boK9z1hSasQ,0,0,0,0,1,0,0
bOL5P8t7e5w,0,0,0,0,0,0,0
boMxogTNQD4,0,0,0,0,0,0,1
boq88egOtOE,0,0,0,0,1,0,0
boqqbMUTkr8,0,0,0,0,1,0,0
BOSEE09BkFY,0,0,0,0,0,0,0
BOZD2tvpZGM,0,0,0,0,1,0,0
BoZIgthx4U4,0,0,0,0,0,0,0
Bp6eTK0MmeE,0,0,1,0,0,0,0
BPFhmptPSSo,0,0,0,0,1,0,0
BPg4Hy1ZPpY,0,0,0,0,0,0,2
BPkAaNeIR6A,0,0,0,0,0,0,0
bPkWZwvqP_A,0,0,0,0,0,0,0
bPULIIAdHi4,0,0,0,0,0,0,1
BpXYQZ1nJe4,0,0,0,0,0,0,0
BQcxvBRBrkg,0,0,0,0,0,1,0
BQFEkR44Hf8,0,0,0,0,0,0,0
bqIK0z_UK1o,0,0,0,0,0,0,0
BqJkGi6WJ9Y,0,0,0,0,0,0,0
bQjP_KRBEoU,0,0,0,0,0,0,0
BqnG_Ei35JE,0,0,0,0,0,0,0
bQUacB6cc3Y,0,0,0,0,0,0,0
Br0fzW53Xn4,0,0,1,1,0,0,0
Br3xnBtEwC8,0,0,0,0,0,0,0
bR4v8u0JqNA,0,0,0,0,0,0,3
brb86yeVsqU,0,0,0,0,0,0,1
bRfJA2JXHXw,1,0,0,0,0,0,0
BRSs_F87mU0,0,0,0,0,0,0,1
BRSTsD_vrV8,0,0,0,1,0,0,0
bRveOotrnFA,0,0,0,0,0,0,0
BrvHSuk57OY,2,0,0,0,0,0,0
bRwHBlG-Pqo,1,0,0,0,1,0,0
BRWLN_Hxo8Y,1,0,0,0,2,0,0
BrYSB7clbOU,0,0,0,0,0,0,0
BrzXu03YfZw,0,0,0,1,0,0,0
bs3OkhqfXkU,0,0,0,0,0,0,0
bscUydRjI0s,0,0,0,0,0,0,1
BsE4MPp1Cfc,0,0,0,0,0,0,0
bSICLkG_rPw,0,0,0,1,0,0,0
bsiF9ruAGfI,0,0,0,0,0,0,0
BsWoJv83T1o,0,0,0,0,5,0,0
BSXWlDJbCws,1,0,0,1,1,0,0
bT-yZf7hisI,0,0,0,0,0,0,0
bTleCg4rTok,0,0,0,0,0,0,0
Btnr3rsnQUU,1,0,0,0,0,0,0
BtouhYBJMcU,0,0,0,0,0,0,0
btQY_vY75G8,0,0,0,1,1,0,0
btrCB-HqeF4,0,0,0,0,0,0,1
btWCMzKnH_A,0,0,0,0,0,0,0
btxciF35Qnk,1,0,0,0,0,0,0
Btxks1ze8Fk,0,0,0,0,0,0,0
BU1w-yxQw1k,0,0,0,0,0,0,0
BUfl8XW5K6E,0,0,0,0,0,0,0
bUKhUahlDhA,0,0,1,2,1,0,0
BUM2u78kxaQ,0,0,0,4,0,0,1
bum_19loj9A,0,0,0,1,0,0,0
BusWtXjkufQ,0,0,0,0,0,0,0
buu-xceF6z8,0,0,0,0,0,0,0
bUYJEwI82WQ,0,0,0,0,0,0,0
Bv3f-LatB_s,0,0,0,0,0,0,0
bvbD16A37y4,0,0,0,0,0,0,0
bvBNvAMeovw,0,0,0,0,0,0,0
BvHvoTGapyw,0,0,0,1,0,0,0
bVmouLJPlfc,0,0,0,0,0,0,0
bvVSg4tKIfU,0,0,0,1,0,0,0
bw1TmqvMZZo,0,0,0,0,1,0,0
Bw758TjIMA8,0,0,1,0,0,0,0
BwgyzNIw4eI,0,0,0,0,0,0,0
BwKMRXU70zw,0,0,0,0,1,0,0
BWnKGYnuE8o,0,0,1,0,2,0,0
bwOMObQxIdQ,0,0,0,0,1,0,0
BwSGzqvjpWg,0,0,0,1,0,0,0
BWsRpT9LNcQ,0,0,0,0,0,0,0
BwTfwuA4fKo,0,0,0,0,0,0,0
bWYcbZrRr70,0,0,0,0,0,0,0
Bx92csu2-d8,1,0,0,0,1,0,0
BXeGNtLV8wg,0,0,0,0,1,0,0
BXLg7YoVPRM,0,0,0,1,1,0,0
bXNag2beCpk,1,0,0,0,0,0,0
BXnVX3sTUCM,0,0,0,0,0,0,1
bXUcnFuvqcE,0,0,0,1,1,0,0
bXzVdrDgInM,1,0,0,0,0,0,0
Bx_EWbsuV_0,1,0,0,0,0,0,2
BY-aICbBt2Y,0,0,0,0,0,0,0
BYD4BiHIu60,0,0,0,0,0,0,0
bYeTzlDQdvU,0,0,0,0,0,0,0
ByfFurjQDb0,0,0,0,1,1,0,0
ByHUjI4DlcU,0,0,0,0,0,1,0
bYKNJ--GHGU,0,0,0,0,0,0,0
bypWRRzPGwc,0,0,0,1,0,0,0
byrNrLuI8HE,0,0,0,0,0,0,0
bYwfGU2EL48,0,0,0,0,0,0,1
bYXMRRYdTLA,0,0,0,0,0,0,1
BYyLGZ7OkV0,0,0,1,1,0,0,0
BYzQkx1ZSv8,0,0,0,0,0,0,0
bzkm9NN5RRY,0,0,0,1,0,0,0
B_aI53haS6Y,2,0,0,0,0,0,1
b_YHE4Sx-08,0,0,0,0,0,0,0
B_Z_GXf-FDM,0,0,0,0,0,0,0
c-3-6KDu1fY,0,0,0,0,0,0,0
C-I5eFetMh0,0,0,0,0,0,0,0
C08ADObwfHk,0,0,0,0,0,1,0
c0fTWFxCxB0,0,0,0,0,0,0,0
c0iWnfqa40U,0,0,0,0,0,0,2
c0vbdhyvqyM,1,0,0,0,0,0,0
c1-efoPQ3Qc,0,0,1,0,0,0,0
c1137wM6H8w,0,0,0,0,0,0,0
c1MnO8rV-RI,0,0,0,0,0,0,0
C1mnoArEPXk,0,0,0,0,0,0,1
c1yV44p1lt4,0,0,0,0,0,0,0
c24Wp4N34oA,0,0,0,0,0,0,1
c2FPxXm-n1I,0,0,0,1,0,0,0
C2gFM2X98dI,0,0,0,0,1,0,0
C2NNujJKJL4,0,0,0,0,0,0,0
C2x7HdpwozQ,0,0,0,0,0,0,1
c3JsLFBoY5o,0,0,0,0,0,0,0
C3Ow9KvP8BI,0,0,0,0,1,0,0
c3QA5TS-_aw,0,0,0,1,0,0,0
c3YNxMY7lLk,0,0,0,0,0,0,0
C3ZDqWUMgJg,0,0,0,0,0,0,0
c42kByNb8xc,0,0,0,1,0,0,0
C4AX29eAYPk,0,0,0,0,0,0,0
c4qgqNS_20s,0,0,0,0,1,0,1
c4tTSB_yH8k,0,0,0,0,0,0,0
C4vwej2Ytg0,0,0,0,0,0,0,0
c4Y9iXjK_uU,0,0,0,0,0,0,0
C4ZN-2MrgBA,1,0,0,1,0,0,0
C55eZU0wbjI,0,0,0,0,0,0,0
C57aJYLmOpo,0,0,0,0,0,0,0
C5ztiJ6Zcck,0,0,0,0,0,1,0
C62VIkyQREU,0,0,1,0,0,0,0
c6fqx3q_08M,0,0,0,0,0,0,0
C6nN-GlghAc,0,0,0,0,0,0,0
C6u3GrypPgg,0,0,0,1,0,0,0
C7eMPUVEH00,0,0,0,0,0,0,0
C7I6J_cRr4E,0,0,0,0,0,0,0
c7JSyNHK41s,0,0,0,0,0,0,0
c7K3TAdupqw,0,0,0,0,0,0,0
C7LN_szqUmc,0,0,0,0,1,0,0
c7S4yvvUX6g,0,0,0,0,0,0,1
C81rZ6GKsFo,0,0,0,0,0,0,0
c8bkGdeqwWw,0,0,0,0,0,0,0
C943gQlagh8,0,0,0,0,0,0,0
c9X5a2wt_D4,0,0,0,0,0,0,0
cA-rsX7Y7f4,0,0,0,1,0,0,1
CA2XMjaiv8Q,0,0,0,0,0,0,0
CA7cmHN8bzM,0,0,0,0,0,1,0
ca8U7Dgg_Ps,0,0,0,0,0,0,1
CAbifX1bgkI,0,0,1,0,1,0,0
CaI--yOpUY0,0,0,0,1,0,0,1
calE4_NN3ls,0,0,0,0,0,0,0
cAY2bCmm8e0,0,0,0,0,0,0,0
CB3LJdMYzrQ,0,0,0,0,0,0,0
cBkFjC1jkCk,0,0,0,0,0,0,2
cBrdfFk7hYs,0,0,0,0,0,0,0
CBXpNP7fZtk,0,0,0,1,1,0,0
CbYDg06ZcFY,0,0,0,0,0,0,0
cBzywze8NEI,0,0,0,0,1,0,0
cc-Ax9nW0Vg,0,0,0,0,0,0,0
cC7Fjm80opI,0,0,0,0,0,0,0
ccb2HdZ293Q,0,0,2,0,2,0,2
ccb4r4Cn3hI,0,0,0,0,0,0,0
cCcB8l3ZTks,0,0,0,0,0,0,0
CccMZxkqS0Q,0,0,0,0,1,0,0
ccg-fz-_Krk,0,0,0,0,0,0,0
CcJoFzqvj20,0,0,1,0,5,0,1
CCjogZV9aF4,0,0,0,0,0,0,0
CCKqgCMXouA,0,0,0,0,0,0,1
ccoJqesGHWc,0,0,0,1,0,0,0
ccutjHgFiRo,0,0,0,0,0,0,0
cCvWtObkxPs,0,0,0,0,0,0,0
CD8djdJCyvI,0,0,0,0,0,0,0
CDauB4BTJHw,0,0,0,1,0,0,0
cdBI-MWuObw,0,0,0,1,0,0,0
cdbrRukm8NY,0,0,0,0,1,0,0
Cdd0UyPnIRw,0,0,0,0,0,0,0
cdEZ6-VnNDM,0,0,0,0,1,0,0
cDgAmu_Rvgk,0,0,1,0,0,0,0
cDh7mo9q-iY,0,0,0,0,0,0,0
cdnQ8IcNk60,0,0,0,0,0,0,1
cDPnDJwTC8M,0,0,0,0,0,0,0
CDTlB05BCKI,0,0,0,1,1,0,0
CDtQ3rai9Ks,1,0,0,0,0,0,0
cdXOswhIy-A,0,0,0,0,0,0,0
CE7UTlGI_6c,0,0,1,2,1,0,0
CebaE7yfJJ0,0,0,0,0,0,0,1
CEen_8s2VFQ,0,0,0,0,0,0,0
CeFbdzbvNjM,0,0,0,0,0,0,0
cEjho8CFHOA,0,0,0,0,0,0,0
CelXHX7CG0I,0,0,0,1,0,0,0
cem-1ofMUFs,0,0,0,0,0,0,0
CeM7yia0Mdo,0,0,0,0,1,0,0
Cf-DGhK939o,0,0,0,2,0,0,0
CF9WNyi362Q,0,0,1,0,1,0,0
cFE9PFpZ4mA,0,0,0,0,1,0,0
cFeIjTWjjmQ,0,0,0,0,0,0,0
CFJkIipmpCc,0,0,0,0,0,0,1
cFLS344B3is,0,0,0,0,0,0,1
cFp6dq0GOXQ,0,0,0,2,0,0,1
cFRcabr9Etg,0,0,0,0,0,0,0
CfuRqZpfh2g,0,0,0,0,0,0,1
cGHUQXW0hq4,0,0,0,1,0,1,0
Cgnk3MLw9TM,0,0,0,1,0,1,0
CgpAnPrvV2M,0,0,0,0,0,0,0
CGUpPyA48jE,0,0,1,0,0,0,1
cgwMYtRq9iM,0,0,0,0,1,0,0
cG_UcuWmSCA,1,0,0,0,0,0,1
cH4hc2xK5aA,0,0,0,1,0,0,0
cH55VGVjkqo,0,0,0,0,0,0,0
cH9BMK1bIwY,0,0,0,1,0,0,0
CHGMSaWXuMQ,0,0,0,0,0,0,0
chHK_n-B75c,0,0,0,5,0,0,0
ChjVbBwbotI,0,0,0,0,0,0,1
chkD7iiMuMM,1,0,0,1,0,0,0
chkOkcEFGM0,1,0,0,0,0,0,0
CHmME-5HM5g,0,0,0,0,0,0,0
cHnf-WRbEuQ,1,0,0,1,1,0,0
chP6gBfrWx0,0,0,0,0,0,0,0
CiaVLL1iWf8,0,0,0,0,0,0,0
cImNGw4u3CE,0,0,0,0,0,0,0
cInfbT_uWDA,0,0,1,0,0,0,0
ciwH5AVBw-4,0,0,1,0,0,0,0
CJ6nn8fZOmc,0,0,0,0,0,0,0
CjbgOE7zJxI,0,0,1,0,0,0,0
cJJ75hg6sbE,0,0,0,2,0,0,0
CJNIQ1tY0-E,0,0,1,0,1,0,0
cjPyf6Qgxp4,0,0,0,0,1,0,0
CjsxlZIlMds,0,0,0,0,0,1,0
cJxVW8ZBckY,0,0,0,0,0,0,0
cK1tL0HsEiM,0,0,0,0,0,0,0
cKG4inb1Ags,2,0,0,0,1,0,0
ckij2MA5Fs4,0,0,0,1,0,0,0
CkLlnHBwVE0,0,0,0,0,0,0,0
CkmY0xSU198,2,0,0,0,1,0,1
cKoIESw1tdM,0,0,1,0,0,0,0
Ckp0Rlhka_o,0,0,1,0,0,0,0
ckpS1CsVnMA,1,0,0,1,2,0,0
cKSDtU6MNls,0,0,0,0,0,0,0
cKXg-WCSakg,0,0,0,0,0,0,0
ck_dHpOECYY,0,0,1,2,0,0,0
Ck_JLzl03I8,0,0,1,0,0,0,0
cL5oCP0VIEI,0,0,0,0,0,0,0
clipgxAhZ3I,0,0,0,2,0,0,0
ClIrTe7PNGw,0,0,0,0,0,0,1
ClMQ9gBGC4A,0,0,0,2,1,0,1
clNFi4p1uSU,0,0,0,0,1,0,0
clnWMc1A0q8,1,0,0,0,1,0,1
clR-PvtPGsE,0,0,0,0,0,0,0
cm1_NPyNRvw,0,0,0,1,1,0,0
Cm6VrCUwca0,0,0,0,0,0,0,0
Cme9l1GLOWk,1,0,0,0,0,0,0
CMrH8zKU5qA,0,0,0,2,0,0,0
CmrmNCtTnfw,0,0,0,0,0,1,0
cMTxBCB_o78,0,0,0,0,1,0,0
cM_05owq9uk,0,0,0,1,0,0,1
cn1kw3_mI70,0,0,0,0,1,0,0
Cn7pozpmkl4,0,0,0,0,0,0,0
CnHfg7AsGCk,1,0,0,0,0,0,0
CnJPCooprnk,0,0,0,0,0,0,0
Cnllif9Azxg,0,0,0,1,0,0,0
CnlMmior7SQ,0,0,1,0,0,0,0
cnYx42KXMs0,0,0,0,0,0,0,2
cOH6XJPm3Lc,0,0,0,0,0,0,2
coL1z6LsVJ8,0,0,0,0,0,0,1
COMHericq-c,1,0,0,1,0,0,0
COnjvS4tLmU,0,0,0,0,0,0,0
Cp0zmoDWsQU,0,0,0,0,1,0,0
Cp4FR2igXuw,0,0,0,0,1,0,0
Cp4Xttacy94,0,0,0,0,0,0,0
CpeMRl-Jx_k,0,0,0,1,0,0,0
CPIAxzu-kn0,0,0,0,0,0,1,0
CpMmxzYIdxw,0,0,1,1,0,0,0
cpYA9mQ4rA4,0,0,0,0,0,0,0
CP_DOQd-zg4,3,0,0,4,0,0,1
Cq4KC-kQs_U,0,0,0,0,0,0,0
CqALpW1UI-Q,0,0,1,1,0,0,0
cqF3lp8i2eg,0,0,0,1,0,0,0
cQiAAgBYHl8,0,0,0,0,0,0,0
cqJwvAyD7gk,0,0,1,1,0,0,0
cQP4-FauUOc,2,0,0,0,1,0,0
CqQ_GzcjXHU,0,0,0,0,0,0,0
cr5U0KIEjYs,1,0,1,0,3,0,0
CRa2PMms4Yc,0,0,0,1,0,0,0
crE4egNloLw,0,0,0,0,1,0,0
CrhDJyaJ1hY,1,0,0,1,1,0,0
cRiGtHTJb0A,0,0,0,1,0,0,0
crjugtkXZN4,0,0,0,0,0,0,0
cRk6HGOsh8w,0,0,0,0,0,0,0
CRR9ExA53Tc,0,0,0,0,0,0,0
CRu4EbR4M40,0,0,0,1,0,0,0
CRvWTJKQf_g,0,0,0,0,2,0,1
CRxcX-XCqeA,0,0,0,1,0,0,0
cRyDfCbARuU,0,0,0,0,0,0,0
CRyyN2vNPNQ,0,0,0,0,0,0,0
CR_GeuDFc-E,0,0,0,0,0,0,0
CS7-jAYKOkg,0,0,0,3,1,0,1
CsD4vdTTp-Q,0,0,0,0,0,0,1
cSE1CPTHkCQ,0,0,0,0,0,0,0
csFJpUf8ESo,0,0,0,0,0,0,0
CSKpqOaQ0D4,1,0,0,0,0,0,0
CSKxrqzlhks,0,0,0,0,1,0,0
CsM73JrEfGE,0,0,0,1,0,0,0
Css5yAAc7VM,0,0,0,0,0,0,1
csVcza3bz2s,6,0,0,0,1,0,0
csyZ2Ab7L70,0,0,1,0,0,0,0
Ct3WXTMHMjk,0,0,0,0,0,1,0
CTESfMAjyjM,0,0,0,0,0,0,0
ctgAd0SRvPs,0,0,1,0,0,0,0
Cti-rubUNj8,1,0,0,0,1,0,0
CtlG3e4RAYY,0,0,0,1,0,0,0
CTu8Wu1sFO0,1,0,0,0,0,0,0
CTyr7ud-wiA,0,0,0,0,0,0,1
CT_al4KI-V0,0,0,0,0,0,0,0
cU0iM0zWkb8,0,0,1,0,0,0,0
Cu2t3YsqiWY,0,0,0,1,0,0,0
CU4bFiU8F7Y,0,0,0,0,0,0,0
CU8q0rX0Y-Y,0,0,0,3,0,0,0
CufiL5jcSt0,0,0,0,0,0,0,0
CUim4uVJs5k,0,0,0,1,1,0,0
cUpJgpBCdTI,0,0,0,0,1,0,0
CuRyOuNy3cE,0,0,0,0,0,0,1
CV-RPSp4RN8,0,0,0,0,0,0,0
cV2zXzLUVm4,0,0,0,1,0,0,0
CvCDexoP1NE,0,0,0,0,1,0,0
CvDj-HtaI0M,0,0,0,0,0,0,0
cVUGZDaruQg,0,0,1,0,0,0,0
CvW3XCzZ9Sg,0,0,0,0,0,0,0
Cw8ROTgcgVY,0,0,0,0,0,0,0
CwAjcU2_maI,0,0,0,0,0,0,0
cWiPROxS2HA,0,0,0,0,0,0,1
cwiud7Ov4hs,0,0,0,0,0,0,0
cwMZqvZGlXw,0,0,0,0,0,0,1
cWOeWXuC674,0,0,0,0,0,0,0
CWrjDoEBQsw,0,0,1,0,0,0,0
CwS2yJYhzoo,1,0,0,2,1,0,0
CWZDu0W-KmQ,1,0,0,0,0,0,0
Cx4VKR9TXWU,0,0,0,0,0,0,0
cx9OjiG-y5Y,0,0,0,0,1,0,0
CxEaw_SMwUE,0,0,0,0,0,0,0
CXEbBbDq5sg,0,0,0,0,1,0,0
cXf5SOhwu1A,1,0,0,0,0,0,0
CXvoyH8XCcU,0,0,0,0,0,0,0
cxYOtOlRI0Y,1,0,0,1,0,0,0
CY4buLCQNVU,0,0,0,0,1,0,0
CY52DCNwpOY,0,0,0,0,1,0,0
cyIftAPf7kM,0,0,0,1,1,0,0
CYk7gdimbRo,0,0,0,1,0,0,0
CYmrEgCwDxk,0,0,0,0,1,0,1
cyskqwwBeNw,0,0,0,0,0,0,0
Cyt___Pn79Q,0,0,0,0,0,0,1
cyUA2flYirM,0,0,0,0,0,0,1
cYyjhQonOLE,0,0,0,0,0,0,1
CZ22-UrzWIc,0,0,0,0,0,0,0
CZ23KGgQ6rE,0,0,0,0,0,0,1
cz80-7NLxjs,0,0,0,0,0,0,1
CZ8PklXvBaM,0,0,0,0,2,0,0
czAnB7O8md4,0,0,0,0,0,0,1
czgtXawMkQ0,0,0,0,2,0,0,0
czhSzmxN3WU,1,0,0,0,0,0,0
CZJnJzdrDmc,0,0,0,1,1,0,0
cZRdXz1fzR0,0,0,0,2,0,0,0
cztfyj1dVgk,0,0,0,0,1,0,0
CzTMA8m6-_g,0,0,0,0,0,0,1
CZZkle6JP6k,0,0,0,0,0,0,1
C_67cVCElxM,0,0,1,0,0,0,1
c_7h3RnOEqY,0,0,0,0,0,0,0
C_CDNlGWVUI,1,0,0,0,0,0,0
c_CnzfWDiBw,0,0,2,0,0,0,0
d-2KRSezHb0,0,0,0,0,0,0,0
d-apYbGYNBk,0,0,0,0,0,0,0
D-HPqjrT5aA,0,0,0,0,0,0,1
D00x_R6fNoM,0,0,0,0,0,0,0
D09bZL7F1y4,0,0,0,0,1,0,0
D0tVEnm1gOY,0,0,0,1,0,0,0
D0W5bTtK4oE,0,0,0,0,0,0,0
D0YBSe1jHvo,0,0,0,0,1,0,1
D1sJu3ElFpg,0,0,0,0,0,0,0
D20yt7HI7C8,0,0,0,1,0,0,0
D2loKEXOYfo,0,0,0,0,0,1,0
D3NspKYS5dY,0,0,0,0,0,0,0
D3RP3Nhotmg,0,0,0,0,0,0,1
d44A891514s,0,0,1,0,0,0,0
D4c3fKzSytg,0,0,0,0,0,0,0
d4N5LnsNpF0,0,0,0,0,0,0,0
d4S-wFvxrzo,0,0,0,0,0,0,0
D4v0ZzQrYhU,0,0,0,0,3,1,0
D5cE7fJ4bSE,0,0,0,0,0,0,0
d5dCwHje3MY,0,0,0,0,1,0,0
D5f-Aj6rBOA,0,0,0,0,0,0,0
d67Z5cMAXOs,0,0,0,0,2,0,0
D6J9fQ6lM7w,0,0,0,0,0,0,0
D6LZJ5kzytY,2,0,0,0,1,0,1
d6nYF3juDQY,0,0,0,0,1,0,1
D6ZMWwFS85I,1,0,0,0,0,0,0
d792X0_0urQ,0,0,0,0,0,0,1
D7cCfQP7oTY,0,0,0,0,1,0,0
D7IFMc_CRoE,0,0,0,0,0,0,1
D7_5BnVzrac,0,0,0,0,0,0,0
D81f1M7IwSg,0,0,0,0,0,0,0
D86RtevtfrA,0,0,0,0,1,0,0
D8969pKVGOk,0,0,0,1,0,0,0
d8j-6n-EFsI,0,0,0,0,0,0,0
D8LFwC1nEpU,0,0,0,0,0,0,0
D8lPg-Kn9uI,2,0,1,3,0,0,0
d8MFtI6oloc,0,0,0,0,0,0,0
d8NQg69Nqpk,0,0,0,0,0,0,1
D9Ax8HzsfiM,0,0,0,1,0,0,0
D9NCc6CgEIk,0,0,0,0,0,0,0
d9OlE2uUG2g,1,0,0,0,0,0,0
D9ZrgleyX0g,0,0,0,0,0,0,0
Da24-T7Y3Zo,0,0,0,0,0,0,0
dA3tJD3oyUo,0,0,1,1,0,0,1
da5tWI11r0k,0,0,0,0,0,0,0
dA82U8FO21I,0,0,1,0,0,0,0
dADmGpZhFEo,0,0,0,1,1,0,0
DAerGBbofww,1,0,0,0,0,0,0
daij0UOLlOw,0,0,0,0,1,0,0
dAJLJRRJY3E,0,0,0,0,1,0,0
daoMYJv8i0c,0,0,0,0,0,0,0
DapcHLXSLPo,1,0,0,0,1,0,0
DAvFRzrMsyw,1,0,0,1,1,0,1
dAwP8HNSDwc,0,0,0,0,0,0,0
dAXWQHsRHPI,0,0,1,0,1,1,0
DAYg5kRQRIk,0,0,0,0,1,0,0
DbB8jDiLDfs,0,0,0,1,0,0,0
DbeTDmfigS4,0,0,0,0,0,0,0
dbGD_d2cGEk,0,0,0,0,0,0,1
dbn2OvD8DdQ,0,0,0,0,0,0,0
DbvVC30l83s,0,0,0,1,0,0,0
dc3BWwU3P8E,0,0,0,0,0,0,0
dC7O7_5uyI8,0,0,1,0,0,0,0
dc8S-ko1iGw,0,0,0,0,0,0,0
dcDW6drsnEo,0,0,0,0,0,0,1
DcG76g3t5HQ,0,0,0,0,0,0,0
DCsDh1sbyZg,0,0,0,0,0,0,0
dct8EJ-d-Fg,0,0,0,0,0,0,0
DCVDgdcI3C0,1,0,0,0,0,0,0
DcxroS-OCx4,0,0,0,0,0,0,0
dDBAhxHUkFw,0,0,0,2,0,0,0
ddDqmgq0Rs4,0,0,0,0,1,0,1
dDht_Kfc1v0,0,0,0,0,0,0,0
dDINmiv_N_c,0,0,0,1,1,0,0
ddqYPyfADG0,0,0,0,0,0,0,2
DdrmgmoLEoI,0,0,0,0,0,0,0
DDsRfbfnC_A,0,0,1,0,0,0,0
DDV9hG4LIX8,0,0,0,0,0,0,0
DdyaopG-FxE,0,0,0,0,1,0,0
de-UhF4QiF4,0,0,3,0,0,0,0
dE0yzD2TlIo,0,0,0,0,0,0,0
de34pD6GWPs,0,0,0,1,0,0,0
DE5BwvaX-Ng,1,0,0,2,0,0,0
DE6Fclp7RG4,0,0,1,0,1,0,1
deaozBuoTcw,0,0,0,1,1,0,2
dEDzcj6FWq4,0,0,0,1,0,0,0
DehK1NZ_Fzc,0,0,0,0,0,0,0
DEtumn1qPDM,0,0,0,1,0,0,0
deVoaRTfVqs,0,0,0,0,0,0,0
dewhuCg4wMw,0,0,1,0,0,0,0
Df2FyQHswSA,0,0,0,1,0,0,0
dF4bVicSqPQ,1,0,0,0,0,0,0
dFbotDlt5Fk,0,0,0,0,0,0,0
dFcCdsliIuc,0,0,0,0,0,1,0
DfOwbpK9evg,0,0,0,1,0,0,0
dFQxdHp3iO0,0,0,0,0,0,0,0
dfv2U9K2KO0,0,0,0,0,0,0,0
Dg--VBBuWhk,0,0,0,0,1,0,0
DG-vOlHhGx8,0,0,0,0,0,0,0
Dg3lXoCo7HU,0,0,0,0,1,0,0
dG5Z_RIvAr8,0,0,0,0,1,0,0
Dg5_Sp93WCk,0,0,0,0,1,0,1
dG8lv-iPz4M,0,0,1,0,0,0,0
DgIgACKVd3s,0,0,0,1,0,0,0
dGIWAuVzOt4,0,0,0,0,1,0,0
dGjSIdahmJY,1,0,0,0,0,0,0
DGNTJxSD1Fg,0,0,0,0,0,0,0
DgpQfY1wmz0,0,0,0,0,1,0,0
dGpx-ip-kcs,0,0,0,0,0,0,0
dgt24flUPvg,0,0,1,1,0,0,0
DGVdpOcMVBM,0,0,0,1,0,1,0
DGvoP-Yx2bA,0,0,1,2,0,1,1
DgxnQB7utpE,0,1,0,0,0,0,0
DGyARbGErus,0,0,1,0,0,0,0
Dg_U-5bJtLA,0,0,0,0,1,0,0
Dh2H5ui608U,0,0,0,0,1,0,0
dh54SLdGdaE,0,0,0,1,0,0,0
DH6-J54Uswc,0,0,0,0,0,0,0
dh6ob389CYU,0,0,0,0,0,0,0
Dh6t7ds5yeY,0,0,1,0,0,1,0
DH82eUaP1Ls,0,0,0,0,1,0,3
dh8sVHb5oOA,0,0,0,0,0,0,0
Dh9jJiynpAk,0,0,0,2,0,0,0
DhA8HFBmWIg,0,0,0,1,0,0,0
dHxT2hHPUsM,2,0,1,0,0,0,1
di8a5LTkXWU,0,0,0,1,0,0,0
Di9Bjf_OPj4,0,0,0,1,0,0,0
diAB74Qt0sY,0,0,0,0,1,0,2
dibidGJkMa8,0,0,0,0,0,0,1
DIFtG8v30gk,0,0,0,0,0,0,0
dIJrLyESwvk,0,0,0,0,1,0,0
dILEN9M_FP0,0,0,0,1,0,0,0
DIlko52tBlo,0,0,0,0,0,0,0
diOhJMLSCNw,0,0,0,0,1,0,1
DiRSHsKWy88,0,0,0,0,1,0,0
diuDuRBd9AQ,0,0,0,1,0,0,0
DJ-gMKLrhWg,0,0,0,0,0,0,0
DJ2WqNVcfpw,0,0,1,0,0,0,1
DJ5ljCDOfLU,0,0,0,0,0,0,0
dJ7bquKFC4E,0,0,0,0,1,0,0
dJ7ksuLCVtw,0,0,0,1,0,0,0
djgeCpDrPls,0,0,1,0,1,0,0
DjItKgDwEV4,1,0,0,0,2,0,1
DjNQq0iXJYY,1,0,0,0,0,0,0
DJOje2hvzYE,0,0,0,1,0,0,0
djs-BlQxI28,0,0,0,0,0,0,1
Djxjmq9pvrM,0,0,0,1,0,0,1
DjxXnkbah88,0,0,0,1,0,0,0
dK29fMV6g3w,0,0,0,0,0,0,0
dK2l1y0dqfM,0,0,1,1,1,0,1
DK3DZGv5W5M,0,0,0,1,0,0,0
dkBaexyrKVk,1,0,0,0,0,0,0
DkFZtEY8QKQ,0,0,1,0,0,0,0
DKMbyUuLxbQ,0,0,0,2,0,0,0
dKqlnuABgCg,0,0,0,0,1,0,0
dKrFjdR2P9M,0,0,0,0,0,0,0
